,PtxID,TrialNum,height,tempos,TargetID,TargetLateral,TargetVertical,MaxVel_Real,MaxVel_Virt,Lag,PathOffset,PathOffsetNoLag,EndError,EndError_cleaned,PathOffset_cleaned,PathOffsetNoLag_cleaned
97,Davide,25,low,80,row_C4,center,close,26.154627227997533,26.674106207282527,0.0,1.88,1.88,1.28,0.8590913034630465,1.115762237178446,1.614365451688687
98,Davide,26,low,80,row_C3,center,close,0.3515173034568729,0.4214503262483676,31.5,1.48,3.95,0.3,0.26583631304232025,0.9507828735885715,3.091456379854464
99,Davide,27,low,80,row_A4,center,far,0.7920366053220429,0.8044674696120206,0.0,2.19,2.19,1.09,0.7650147348771719,1.2299822108335268,1.8492643982865093
100,Davide,28,low,80,row_A2,left,far,0.848958488623054,0.4697220310369654,35.7,2.14,4.29,0.65,0.5135260331292724,1.2122549602304722,3.3174969390182842
101,Davide,29,low,80,row_B4,center,middle,0.3780330094606701,0.39326442086807867,0.0,2.2,2.2,2.15,1.215820635000311,1.2334976252295826,1.8567440666052708
102,Davide,30,low,80,row_B5,right,middle,0.5471186516664954,0.5384491952593843,41.9,2.72,4.33,2.66,1.385395159938556,1.4039234654141408,3.3438473068454955
103,Davide,31,low,80,row_C1,left,close,0.5346076064178761,0.6231730791819121,0.0,2.71,2.71,4.56,1.87155145339033,1.4008541799124696,2.2309249602025947
104,Davide,32,low,80,row_A1,left,far,0.5024721975764996,0.5636014504297508,41.5,3.01,5.33,5.17,1.995780665929725,1.4898520702497642,3.9876453505418556
105,Davide,33,low,80,row_C6,right,close,0.7367164768227605,0.7640688358003328,45.5,2.99,4.64,3.02,1.492714159663453,1.4841085682441468,3.546422193180268
106,Davide,34,low,80,row_A6,right,far,1.0192642894435964,1.107505442807761,0.0,3.22,3.22,4.67,1.8948318179396795,1.5486506788213772,2.59242060303699
107,Davide,35,low,80,row_B2,left,middle,0.3629408645007245,0.40159637182607455,0.0,2.11,2.11,1.16,0.8005376485438132,1.2014962778352856,1.789213985632329
108,Davide,36,low,80,row_A3,center,far,0.21770281752386125,0.24873041892003075,0.0,2.1,2.1,1.32,0.8779935880855194,1.1978892883451464,1.7816806961308587
109,Davide,37,low,80,row_B3,center,middle,28.141793081626126,28.542725531501638,0.0,1.81,1.81,0.86,0.6402368261921532,1.088444625307663,1.5604664283338223
110,Davide,38,low,80,row_C5,right,close,0.5658363687986344,0.6523719476409041,0.0,2.2,2.2,1.58,0.9941579128916178,1.2334976252295826,1.8567440666052708
111,Davide,39,low,80,row_B1,left,middle,0.474574399165871,0.5920510261491196,109.2,2.19,10.5,0.2,0.1839937614702425,1.2299822108335268,6.9931595821712
112,Davide,40,low,80,row_C2,left,close,16.64375092627451,16.541546159842092,0.0,2.52,2.52,1.16,0.8005376485438132,1.3410761451115571,2.09312720257609
113,Davide,41,low,80,row_B6,right,middle,0.7664922614594494,1.1159965475497429,69.2,3.6,6.96,3.45,1.6101010875730015,1.6486550074616213,4.985305574902534
114,Davide,42,low,80,row_A5,right,far,0.5815288677743038,0.6825223225008542,0.0,2.34,2.34,2.28,1.2612703406527404,1.2817025920682235,1.9608562284399464
115,Davide,43,low,80,row_C4,center,close,0.4620934063537435,0.5355562212498762,0.0,1.43,1.43,0.67,0.5262007191059692,0.9285017804843299,1.261702993932201
116,Davide,44,low,80,row_C3,center,close,0.4118343757790066,0.4839722814780147,29.4,1.51,3.98,0.79,0.599498142810273,0.9639582257909707,3.1115538618360876
117,Davide,45,low,80,row_A4,center,far,0.4004717475973697,0.4791268692994453,45.8,1.74,5.76,1.49,0.9551905199989719,1.0605075433200173,4.256498705486994
118,Davide,46,low,80,row_A2,left,far,0.44975287075993264,0.5347146906247661,53.6,1.68,6.0,0.77,0.5875951574308247,1.0360454252768814,4.404689427545134
119,Davide,47,low,80,row_B4,center,middle,0.44548998449617416,0.4869839468372154,28.0,2.12,4.18,2.2,1.2334976252295826,1.2050928441551645,3.2447749061722413
120,Davide,48,low,80,row_B5,right,middle,0.7034967886894942,0.8330804719350287,59.6,2.9,6.51,2.99,1.4841085682441468,1.4579378098253093,4.715459205608879
122,Davide,50,low,80,row_A1,left,far,0.6803432376968445,0.8598054155409437,65.4,2.49,7.35,2.01,1.16494658205619,1.3313731837586151,5.216098000387286
124,Davide,52,low,80,row_A6,right,far,0.6967425988340392,0.7583596586710812,39.1,3.29,4.47,3.69,1.671247647354781,1.5676656997135252,3.4356876286667735
125,Davide,53,low,80,row_B2,left,middle,0.4771176089925726,0.5383298425041108,0.0,2.06,2.06,0.88,0.6516229549163888,1.1833558100765806,1.751486514305671
126,Davide,54,low,80,row_A3,center,far,0.27300431581126383,0.3638663017248743,66.6,2.16,6.36,1.27,0.8543191177415732,1.219376136643131,4.624620002103003
127,Davide,55,low,80,row_B3,center,middle,0.3684710067556694,0.4944912051838944,0.0,1.67,1.67,1.05,0.7442322135284019,1.0319205670646547,1.451647320401764
128,Davide,56,low,80,row_C5,right,close,0.7223338242046216,0.7567549480635892,71.4,2.34,6.64,1.84,1.1002263301204773,1.2817025920682235,4.793820095358876
129,Davide,57,low,80,row_B1,left,middle,37.31253080235938,36.18285508910841,0.0,2.35,2.35,2.63,1.376028266674394,1.2850758050781375,1.9682505957493923
131,Davide,59,low,80,row_B6,right,middle,0.26619650361373753,0.2914243358559712,0.0,3.96,3.96,3.85,1.71046590191539,1.7367584779091616,3.098158915129508
132,Davide,60,low,80,row_A5,right,far,0.5114984869017478,0.5798185377442501,25.9,2.38,3.95,2.25,1.25092775800282,1.2951413467806505,3.091456379854464
133,Davide,61,low,80,row_C4,center,close,0.3761309718654179,0.4731796156318378,0.0,1.55,1.55,1.08,0.7598528863231135,0.9813066190076514,1.3572340426943192
134,Davide,62,low,80,row_C3,center,close,0.4940255659449356,0.6195928816425548,25.8,1.46,3.85,0.71,0.5511454769833191,0.9419193834360873,3.024243371332678
135,Davide,63,low,80,row_A4,center,far,0.5566905949207369,0.6144750634812254,0.0,1.65,1.65,1.44,0.9329907995805331,1.0236289684174493,1.4359866659818366
136,Davide,64,low,80,row_A2,left,far,0.4925562042421868,0.6989845611691287,63.9,2.12,8.69,1.05,0.7442322135284019,1.2050928441551645,5.989540798558726
137,Davide,65,low,80,row_B4,center,middle,0.4728125545826263,0.901179580118422,93.2,1.88,10.51,1.4,0.9149342561789697,1.115762237178446,6.998589313599255
138,Davide,66,low,80,row_B5,right,middle,0.6533308768293189,1.061589198432632,0.0,2.69,2.69,2.44,1.315033504297265,1.3946932063082662,2.216504479760083
139,Davide,67,low,80,row_C1,left,close,0.6866973154402962,0.8687591104704857,30.0,2.08,4.8,1.23,0.8350391854218109,1.1906437833447958,3.6498828902893297
140,Davide,68,low,80,row_A1,left,far,0.4159042632560388,0.5509217646723993,73.6,2.77,7.43,3.15,1.5293496356865188,1.4191593923164247,5.263103644801002
141,Davide,69,low,80,row_C6,right,close,0.5384875002439895,0.560442807971445,40.4,2.6,4.53,2.12,1.2050928441551645,1.3665914413936475,3.4748673417232427
142,Davide,70,low,80,row_A6,right,far,0.8933492944019948,0.9571693950943048,32.1,3.97,5.06,5.03,1.9682797293682786,1.7391226157692152,3.816500364712631
143,Davide,71,low,80,row_B2,left,middle,0.42025048834442896,0.5273201845208467,45.6,1.83,6.42,0.92,0.6740718756091502,1.0963115927823641,4.661010710812033
144,Poppy,0,low,80,row_A3,center,far,0.9757749769432508,0.9626160249887828,0.0,1.78,1.78,1.27,0.8543191177415732,1.076549166739913,1.537264373269308
145,Poppy,1,low,80,row_C6,right,close,1.4319360141074888,1.826163301958772,44.2,3.46,6.97,3.13,1.5237812358658864,1.6127074644759531,4.991258131917632
146,Poppy,2,low,80,row_C5,right,close,0.9757598721374154,1.1689147100434532,19.7,1.95,3.83,1.13,0.7854423140536015,1.1424886813500068,3.010759371085443
147,Poppy,3,low,80,row_B6,right,middle,1.1240511875241612,1.1600407002891675,22.1,3.34,4.7,3.91,1.7248730522637445,1.5810776346869804,3.585304866710286
148,Poppy,4,low,80,row_A6,right,far,0.8577220263379263,1.0804161344976801,0.0,3.41,3.41,4.51,1.860832147439766,1.5996225865400127,2.7242521555997095
150,Poppy,6,low,80,row_B4,center,middle,0.8566543729379735,1.1522814928826346,18.6,1.93,3.83,0.95,0.690633991544003,1.134911305486308,3.010759371085443
151,Poppy,7,low,80,row_C2,left,close,0.7645063519067387,1.379507916855404,40.0,4.57,9.62,5.35,2.03032534730333,1.8736848983748167,6.5105680366583885
152,Poppy,8,low,80,row_C4,center,close,0.8347435169125764,0.8837320944926802,20.0,1.47,3.55,0.54,0.4412398463969702,0.9463592025648704,2.82048294645441
