PtxID,TrialNum,height,tempos,TargetID,TargetLateral,TargetVertical,MaxVel_Real,MaxVel_Virt,Lag,PathOffset,PathOffsetNoLag,EndError
Poppy,50,high,80,row_C6,right,close,2.0121427707317237,2.4746971219564493,19.0,2.51,3.87,1.02
Poppy,51,high,80,row_C2,left,close,1.184209380321074,1.2730316847563352,20.0,3.18,5.19,3.36
Poppy,52,high,80,row_B3,center,middle,0.9625257343127775,1.2222492035892014,35.4,1.4,5.36,0.36
Poppy,53,high,80,row_B4,center,middle,1.031365667094449,1.310333789741818,38.8,2.01,5.75,1.49
Poppy,54,high,80,row_B6,right,middle,1.9182191200407075,2.356721055299125,22.0,3.15,4.09,3.03
Poppy,55,high,80,row_B1,left,middle,1.3406339350463685,1.6215208504129097,0.0,5.72,5.72,5.89
Poppy,56,high,80,row_B2,left,middle,1.1508527984550092,1.5045153632214627,38.0,1.63,5.89,0.63
Poppy,57,high,80,row_A3,center,far,0.8045624662523908,0.9088455380962582,86.8,1.3,9.62,0.57
Poppy,58,high,80,row_B5,right,middle,1.4003266288955445,2.0656863419946654,42.8,2.4,5.42,1.33
Poppy,59,high,80,row_A2,left,far,1.314194409944941,1.3363044686688812,40.6,1.86,6.18,1.37
Poppy,60,high,80,row_A5,right,far,1.0527328305266197,1.1874804236217757,41.4,1.9,5.12,2.11
Poppy,61,high,80,row_A4,center,far,0.4956391239338324,0.610237647337387,57.6,1.26,7.31,0.87
Poppy,62,high,80,row_C5,right,close,1.3699649200184272,1.7751232802782348,47.2,2.05,5.64,1.4
Poppy,63,high,80,row_C3,center,close,0.9705071024364978,1.3356838038414087,25.0,2.32,4.22,1.74
Poppy,64,high,80,row_C4,center,close,1.3644949297257085,1.4924069382133958,57.0,1.65,7.88,0.33
Poppy,65,high,80,row_A1,left,far,1.2420257762697269,1.6202213469417244,43.4,4.46,8.8,5.25
Poppy,66,high,80,row_A6,right,far,2.013573898439307,2.3622610590819577,39.4,2.84,5.21,2.09
Poppy,67,high,80,row_C1,left,close,1.301258676146569,1.469541434065258,46.8,2.74,7.55,2.45
Poppy,68,high,80,row_C6,right,close,1.9689630170933936,2.8758057709202727,38.0,4.53,7.94,3.19
Poppy,69,high,80,row_C2,left,close,0.986633502109223,1.4079697528134536,51.0,2.78,7.07,1.15
Poppy,70,high,80,row_B3,center,middle,0.9956644362755112,1.1448442924795983,41.6,1.18,5.31,0.57
Poppy,71,high,80,row_B4,center,middle,1.2705565621338295,2.090073740083743,57.0,1.54,7.4,0.57
Katrina,0,high,80,row_C6,right,close,0.5957821759916386,0.5935106704633717,0.0,3.14,3.14,3.2
Katrina,1,high,80,row_C1,left,close,0.5946647443010945,0.6068869923770425,36.8,4.24,6.25,7.41
Katrina,2,high,80,row_A1,left,far,0.7094773282955371,0.8832519633391029,0.0,4.86,4.86,7.09
Katrina,3,high,80,row_C4,center,close,0.410078612741023,0.41554069577984987,0.0,1.63,1.63,1.41
Katrina,4,high,80,row_B2,left,middle,0.2747862308881634,0.3257388843881804,39.4,2.24,4.33,2.59
Katrina,5,high,80,row_A6,right,far,0.7312018669035468,0.6528585206706425,0.0,2.91,2.91,4.57
Katrina,6,high,80,row_A3,center,far,0.2190077910626228,0.2485451780592286,71.4,1.58,7.99,1.18
Katrina,7,high,80,row_B4,center,middle,0.32898357042854304,0.3472323991081711,0.0,1.07,1.07,0.91
Katrina,8,high,80,row_A4,center,far,0.2465534803569003,0.27732699193467225,25.0,0.92,2.97,0.53
Katrina,9,high,80,row_B1,left,middle,0.4384753631226218,0.6000762717149727,0.0,4.27,4.27,5.47
Katrina,10,high,80,row_B6,right,middle,0.4997583116102365,0.7001869647144241,0.0,4.67,4.67,7.56
Katrina,11,high,80,row_C2,left,close,0.5173815965385312,0.6206933861930116,50.8,4.02,8.39,6.31
Katrina,12,high,80,row_C3,center,close,0.33551268011107555,0.37473982057398064,0.0,3.03,3.03,4.4
Katrina,13,high,80,row_C5,right,close,0.6372843941990106,0.750503180659772,24.2,2.24,4.02,2.36
Katrina,14,high,80,row_B3,center,middle,0.32253895857524484,0.41518349778585817,22.0,1.27,3.33,0.9
Katrina,15,high,80,row_A5,right,far,0.47504737960341126,0.5040489034480438,22.0,1.66,3.33,1.42
Katrina,16,high,80,row_A2,left,far,0.40385355881217344,0.44786074088114064,0.0,2.71,2.71,2.97
Katrina,17,high,80,row_B5,right,middle,0.47906023226795985,0.4814454710022784,0.0,1.99,1.99,2.08
Katrina,18,high,80,row_C6,right,close,0.458320615277051,0.4947701661773323,33.8,3.44,4.88,4.92
Katrina,19,high,80,row_C1,left,close,0.5516949654653728,0.9589079930284775,0.0,4.28,4.28,4.5
Katrina,20,high,80,row_A1,left,far,0.38266220014090363,0.40661107538438035,0.0,5.7,5.7,2.44
Katrina,21,high,80,row_C4,center,close,0.6002443174337768,0.6461765984802215,36.1,1.47,3.77,0.94
Katrina,22,high,80,row_B2,left,middle,41.79921610884608,41.70287826520284,0.0,1.99,1.99,1.71
Katrina,23,high,80,row_A6,right,far,0.5204481370269366,0.65824546108666,29.7,2.96,4.29,2.88
Katrina,24,high,80,row_A3,center,far,0.443444555815843,0.4396742423288496,0.0,1.76,1.76,1.35
Katrina,25,high,80,row_B4,center,middle,0.41892069632774587,0.4752663477462213,28.6,1.33,3.32,0.82
Katrina,26,high,80,row_A4,center,far,0.2450956512749487,0.3522893591990118,26.3,1.14,3.2,0.76
Katrina,27,high,80,row_B1,left,middle,0.5180247463862575,0.500431411476202,0.0,5.73,5.73,7.33
Katrina,28,high,80,row_B6,right,middle,0.5946906548925135,0.668756580853408,42.3,5.22,6.74,8.52
Katrina,29,high,80,row_C2,left,close,0.4177341365447218,0.394853888268305,38.9,4.21,6.23,6.2
Katrina,30,high,80,row_C3,center,close,0.3365329599422795,0.4020479736888304,0.0,2.79,2.79,4.62
Katrina,31,high,80,row_C5,right,close,0.33956326943706466,0.45521277583057307,0.0,1.86,1.86,2.18
Katrina,32,high,80,row_B3,center,middle,0.2559986834243826,0.30378609734739676,23.3,1.5,3.57,1.23
Katrina,33,high,80,row_A5,right,far,0.3985892471466235,0.4230558314174396,0.0,1.58,1.58,1.42
Katrina,34,high,80,row_A2,left,far,0.35989212213001925,0.4068114069068322,51.6,2.65,6.76,2.75
Katrina,35,high,80,row_B5,right,middle,0.4204196302093517,0.52497992423697,64.6,2.31,5.94,2.43
Katrina,36,high,80,row_C6,right,close,0.4241651371372577,0.4364842878645066,31.5,3.77,5.3,5.79
Katrina,37,high,80,row_C1,left,close,0.42991610121686363,0.5004506460943502,0.0,3.38,3.38,2.69
Katrina,38,high,80,row_A1,left,far,0.4199058105685052,0.6696602451604243,35.8,3.92,6.2,7.0
Katrina,39,high,80,row_C4,center,close,0.4508811134060033,0.4502813681595257,0.0,1.67,1.67,1.78
Katrina,40,high,80,row_B2,left,middle,0.2710723423358616,0.2817932813690253,59.4,3.01,7.32,3.39
Katrina,41,high,80,row_A6,right,far,0.4996868015935529,0.5841299101578314,0.0,3.74,3.74,3.73
Katrina,42,high,80,row_A3,center,far,0.2446074220703688,0.3163033020622226,37.0,1.79,5.96,1.22
Katrina,43,high,80,row_B4,center,middle,0.30150609243309084,0.4350255404734936,0.0,1.22,1.22,1.28
Katrina,44,high,80,row_A4,center,far,0.21424163742494715,0.26734363238257797,0.0,0.94,0.94,1.07
Katrina,45,high,80,row_B1,left,middle,0.43415906115138275,0.4277391549538357,0.0,5.31,5.31,6.1
Katrina,46,high,80,row_B6,right,middle,0.4642180800899833,0.5856293988740243,35.6,4.63,6.15,7.84
Katrina,47,high,80,row_C2,left,close,0.4192550502240198,0.43910897557971623,28.6,4.03,6.09,4.8
Katrina,48,high,80,row_C3,center,close,0.29205327742129206,0.40558533664110324,0.0,1.92,1.92,1.3
Katrina,49,high,80,row_C5,right,close,0.36249140015219194,0.4035112399444132,66.6,1.79,6.23,2.32
Katrina,50,high,80,row_B3,center,middle,0.2574134874446534,0.34658368267673506,23.7,1.11,3.31,0.69
Katrina,51,high,80,row_A5,right,far,0.2626130060732754,0.28773737022849805,27.4,1.54,3.34,1.53
Katrina,52,high,80,row_A2,left,far,0.27994460805942567,0.317956826933674,0.0,2.64,2.64,2.68
Katrina,53,high,80,row_B5,right,middle,0.46185654138065396,0.5520489382812982,43.6,1.75,3.61,2.0
Katrina,54,high,80,row_C6,right,close,0.4997698830699563,0.5892609107275802,0.0,2.96,2.96,3.85
Katrina,55,high,80,row_C1,left,close,0.41236127906741266,3.5598552153213996,414.0,36.32,53.14,5.17
Katrina,56,high,80,row_A1,left,far,0.38611421319971995,0.46773547235263113,0.0,30.62,30.62,1.99
Katrina,57,high,80,row_C4,center,close,0.4098509597475851,0.45055932969045576,51.6,1.77,6.01,1.73
Katrina,58,high,80,row_B2,left,middle,0.2666318900435233,0.31986339035734723,0.0,2.15,2.15,2.46
Katrina,59,high,80,row_A6,right,far,0.43358577714093893,0.6297754351513432,37.7,2.88,4.28,3.55
Katrina,60,high,80,row_A3,center,far,0.369627919247758,0.38539572089343405,81.0,1.44,7.64,0.78
Katrina,61,high,80,row_B4,center,middle,0.45126856405145016,0.5513897855163707,0.0,1.06,1.06,0.86
Katrina,62,high,80,row_A4,center,far,0.296395607628396,0.3380474685781189,0.0,1.15,1.15,0.73
Katrina,63,high,80,row_B1,left,middle,0.3154861278148043,0.4394596497027186,62.6,4.73,8.91,6.7
Katrina,64,high,80,row_B6,right,middle,0.4026728134100274,0.4071886182178684,0.0,4.98,4.98,9.63
Katrina,65,high,80,row_C2,left,close,0.3374173825505701,0.3636737295560074,0.0,3.24,3.24,6.7
Katrina,66,high,80,row_C3,center,close,0.24206955055852067,0.2509071505190074,0.0,2.05,2.05,4.13
Katrina,67,high,80,row_C5,right,close,0.3342855413115318,0.41266847422628217,0.0,1.64,1.64,2.09
Katrina,68,high,80,row_B3,center,middle,0.2456235455968882,0.34583153072964057,66.0,1.4,8.19,1.65
Katrina,69,high,80,row_A5,right,far,0.37890824288609753,0.5418294736117201,0.0,1.6,1.6,1.36
Katrina,70,high,80,row_A2,left,far,0.26724559876364556,12.899727971657088,281.0,8.89,32.7,17.11
Katrina,71,high,80,row_B5,right,middle,0.4472792477369115,0.5212272338663677,0.0,2.11,2.11,2.1
Pete,0,high,80,row_C5,right,close,0.9429488228766799,0.9151592363329851,0.0,1.52,1.52,2.62
Pete,1,high,80,row_B5,right,middle,1.262594781513693,1.4710274944499875,48.2,2.4,5.79,1.84
Pete,2,high,80,row_C3,center,close,0.7397893115033096,0.8333917941853304,46.6,1.2,6.05,0.17
Pete,3,high,80,row_C4,center,close,0.8112131989905014,1.00091099959077,51.0,2.18,6.58,2.43
Pete,4,high,80,row_C1,left,close,1.232471086697279,1.3638725346477367,23.1,2.91,5.36,3.17
Pete,5,high,80,row_B2,left,middle,0.9404589708275215,1.1276847609106053,42.8,1.66,6.14,1.02
Pete,6,high,80,row_B4,center,middle,1.0588250589422226,1.2360429844767624,46.2,1.69,5.45,1.19
Pete,7,high,80,row_A1,left,far,1.3207176759457413,1.5243484940659464,24.1,2.68,4.9,3.24
Pete,8,high,80,row_A6,right,far,1.3063983180054084,1.6095994148684243,51.8,3.13,5.79,3.17
Pete,9,high,80,row_B3,center,middle,0.7044521065861002,0.8653603799628795,58.6,1.13,5.77,0.36
Pete,10,high,80,row_B1,left,middle,1.0930445960860569,1.1758346318219468,0.0,3.55,3.55,5.16
Pete,11,high,80,row_C2,left,close,0.8685165859452174,1.030030351085396,28.8,2.22,4.56,2.06
Pete,12,high,80,row_C6,right,close,1.410436835050997,1.7264392859221067,30.0,2.46,3.84,2.59
Pete,13,high,80,row_A4,center,far,0.5982255553195679,0.7091613245893283,48.8,1.1,5.07,0.46
Pete,14,high,80,row_A5,right,far,1.0493051132640867,1.1338466351556717,42.8,1.95,5.0,1.83
Pete,15,high,80,row_B6,right,middle,2.0461830041974443,2.563707607049142,44.0,3.61,5.88,4.49
Pete,16,high,80,row_A3,center,far,0.6471064945270213,0.7545318008304734,46.8,1.09,5.57,0.92
Pete,17,high,80,row_A2,left,far,0.9366495354095442,1.0938503899439365,46.2,1.91,6.56,1.82
Pete,18,high,80,row_C5,right,close,1.0982672608823318,1.2846070194058035,28.6,1.41,3.14,1.17
Pete,19,high,80,row_B5,right,middle,1.3485844894814831,1.4167064536542238,44.8,2.59,5.77,1.41
Pete,20,high,80,row_C3,center,close,0.8667484748847296,0.9446462788803881,44.8,1.49,6.04,1.28
Pete,21,high,80,row_C4,center,close,0.9288065456378639,1.029142091421834,43.4,1.42,5.63,1.03
Pete,22,high,80,row_C1,left,close,1.3670535186378079,1.5797274695193666,21.9,2.61,5.1,3.23
Pete,23,high,80,row_B2,left,middle,0.817068788245839,0.8882452855483665,43.4,1.26,6.1,0.99
Pete,24,high,80,row_B4,center,middle,1.0187872756031107,1.1926137856612375,45.2,1.8,5.56,1.55
Pete,25,high,80,row_A1,left,far,1.1336651477969457,1.3744158367371837,34.9,2.56,4.92,3.42
Pete,26,high,80,row_A6,right,far,0.13979455430933974,0.15152056200512629,0.0,4.86,4.86,7.08
Pete,27,high,80,row_B3,center,middle,0.5889821376819907,0.6910737944524729,31.6,0.82,3.05,0.32
Pete,28,high,80,row_B1,left,middle,1.1542865727988099,1.2799999304277045,25.0,2.82,5.17,4.15
Pete,29,high,80,row_C2,left,close,1.0218612605814854,1.0191780920358402,0.0,2.05,2.05,2.04
Pete,30,high,80,row_C6,right,close,1.608441608147628,2.042090624365283,62.2,2.6,6.16,1.91
Pete,31,high,80,row_A4,center,far,0.8059984177734613,0.9730345152491733,66.0,1.17,7.13,0.7
Pete,32,high,80,row_A5,right,far,1.071473448949935,1.364973995846729,49.0,1.71,4.92,1.6
Pete,33,high,80,row_B6,right,middle,2.2322472568949263,2.6862303144162682,23.2,3.07,3.97,3.44
Pete,34,high,80,row_A3,center,far,0.8142801720224335,1.1433104448070799,43.2,1.23,5.66,0.61
Pete,35,high,80,row_A2,left,far,0.8980085002757999,1.1757335510111253,44.8,2.22,6.9,1.94
Pete,36,high,80,row_C5,right,close,0.9719684815852931,1.22098997120733,37.3,2.51,4.05,3.43
Pete,37,high,80,row_B5,right,middle,1.3169340375900422,1.4478177360199305,60.4,2.14,5.67,1.61
Pete,38,high,80,row_C3,center,close,0.9621050047292026,1.0514658007662112,47.2,1.42,6.36,1.39
Pete,39,high,80,row_C4,center,close,1.0405941749108716,1.2853511788124459,21.8,1.22,3.2,0.39
Pete,40,high,80,row_C1,left,close,1.1953984879422979,1.4712728723902877,25.0,2.36,4.93,2.21
Pete,41,high,80,row_B2,left,middle,0.714121061586528,0.7840485702086645,30.2,1.19,3.45,0.8
Pete,42,high,80,row_B4,center,middle,1.0368013355335126,1.1632003200997754,46.2,1.55,5.44,1.23
Pete,43,high,80,row_A1,left,far,0.8799258600467426,1.0772060611115537,26.2,2.74,5.02,2.8
Pete,44,high,80,row_A6,right,far,1.2591513360978448,1.419441643770164,39.0,4.91,6.1,8.17
Pete,45,high,80,row_B3,center,middle,0.48997748178567047,0.5541611118740715,28.6,0.75,3.01,0.23
Pete,46,high,80,row_B1,left,middle,0.8619476946849505,1.0219355940540114,23.3,2.03,4.48,2.21
Pete,47,high,80,row_C2,left,close,0.9958007817864589,1.283829008303161,26.5,2.45,4.7,3.07
Pete,48,high,80,row_C6,right,close,1.3861183653926687,1.399654225801599,26.9,2.57,3.83,1.39
Pete,49,high,80,row_A4,center,far,0.5206367672036678,0.6492289584300079,48.8,1.2,5.11,0.79
Pete,50,high,80,row_A5,right,far,1.1694983452019234,1.2907150966551442,41.6,1.77,4.81,1.69
Pete,51,high,80,row_B6,right,middle,1.7866453219901814,2.0174505315056788,44.8,3.09,5.45,4.77
Pete,52,high,80,row_A3,center,far,0.44894004154142364,0.6140571543622878,47.6,1.07,5.5,0.64
Pete,53,high,80,row_A2,left,far,0.681978569497785,0.7573426733339088,21.3,2.07,4.27,2.56
Pete,54,high,80,row_C5,right,close,1.0499457127016856,1.145745941325148,24.1,1.94,3.5,1.33
Pete,55,high,80,row_B5,right,middle,1.3567145794731097,1.5559427527397671,63.3,2.35,7.65,1.55
Pete,56,high,80,row_C3,center,close,0.8057326503822975,0.8972610216226248,31.1,1.69,3.94,1.76
Pete,57,high,80,row_C4,center,close,0.8981025569181429,0.9844091603805932,45.6,2.0,6.28,2.17
Pete,58,high,80,row_C1,left,close,1.235375770663404,1.3586412190862134,22.7,2.8,5.39,1.65
Pete,59,high,80,row_B2,left,middle,0.7253152432054947,0.8977474379648646,26.0,2.14,4.37,2.06
Pete,60,high,80,row_B4,center,middle,0.8339118786526324,0.9342028478624065,20.7,1.93,3.6,1.86
Pete,61,high,80,row_A1,left,far,1.2189872673592022,1.7408823571810248,69.3,4.5,12.23,4.93
Pete,62,high,80,row_A6,right,far,1.4282094574635977,1.5729749005872393,48.2,7.02,9.59,10.13
Pete,63,high,80,row_B3,center,middle,0.6448545598120616,0.7640487765423731,40.8,0.75,5.18,0.24
Pete,64,high,80,row_B1,left,middle,1.0088198141663403,1.3365816180471028,22.4,2.77,5.1,3.46
Pete,65,high,80,row_C2,left,close,0.9846231958238671,1.1087249337418095,23.0,2.76,5.05,2.7
Pete,66,high,80,row_C6,right,close,1.6650448042587533,2.043345046074474,43.4,3.19,6.4,1.62
Pete,67,high,80,row_A4,center,far,0.6858731399315189,0.864565524774918,54.6,1.38,7.21,0.8
Pete,68,high,80,row_A5,right,far,1.277395608847751,1.575869092037613,67.2,2.1,7.18,1.95
Pete,69,high,80,row_B6,right,middle,1.927688222421111,2.3793883739586206,43.4,2.97,5.77,2.87
Pete,70,high,80,row_A3,center,far,0.35341518684273077,0.5046454010163797,46.6,0.92,5.35,0.44
Pete,71,high,80,row_A2,left,far,0.7417703140896177,0.818688641521506,40.6,1.59,6.17,1.28
Susan,0,high,120,row_B6,right,middle,1.714032650085199,2.2616568175048855,27.1,3.52,4.81,4.05
Susan,1,high,120,row_C5,right,close,1.305292111195109,2.0300733348792077,38.8,3.94,7.9,5.44
Susan,2,high,120,row_B5,right,middle,1.179031670060866,1.8277899735312897,35.6,5.31,8.95,4.77
Susan,3,high,120,row_A3,center,far,0.6410724206216136,0.7739116206249561,14.9,0.93,3.07,0.42
Susan,4,high,120,row_A2,left,far,0.6718093875918779,0.9499024341674109,17.1,1.7,4.01,1.0
Susan,5,high,120,row_C1,left,close,1.2869166809599035,2.299468262161326,19.2,3.44,5.99,2.94
Susan,6,high,120,row_B1,left,middle,1.2953811933647696,2.350254181385777,33.8,2.19,7.22,0.71
Susan,7,high,120,row_B4,center,middle,1.151402828185037,1.50400545550999,35.0,2.12,5.9,1.45
Susan,8,high,120,row_A1,left,far,1.130627831790183,1.3936050900652162,18.2,3.33,5.89,15.2
Susan,9,high,120,row_C6,right,close,1.4700808792164939,1.921812155006381,42.4,2.28,6.22,0.65
Susan,10,high,120,row_B2,left,middle,0.7895723288865033,0.8589995961872047,0.0,2.2,2.2,1.11
Susan,11,high,120,row_C3,center,close,0.8943705828599349,1.458005286511046,38.8,2.26,6.51,1.23
Susan,12,high,120,row_C2,left,close,1.1012908853066974,1.6820782834696417,33.8,2.82,8.26,3.03
Susan,13,high,120,row_A5,right,far,0.9943880745669144,1.3095662743177363,33.8,1.97,5.34,1.17
Susan,14,high,120,row_C4,center,close,1.5140308259792972,1.9811380523470101,30.5,4.72,6.0,3.21
Susan,15,high,120,row_A6,right,far,1.4204096518223361,1.913439910679086,62.8,4.2,7.33,2.51
Susan,16,high,120,row_A4,center,far,0.8320407345669579,1.112108411189747,57.2,1.94,9.6,0.94
Susan,17,high,120,row_B3,center,middle,0.8620515062222097,0.9665003549770775,30.6,2.1,6.41,1.03
Susan,18,high,120,row_B6,right,middle,1.6370567915420704,2.3012227868776334,34.6,4.18,7.31,3.79
Susan,19,high,120,row_C5,right,close,1.534041443967312,2.0963448827709277,32.4,3.13,6.74,1.84
Susan,20,high,120,row_B5,right,middle,1.1828827350615885,1.776600695428499,56.4,5.39,10.91,6.72
Susan,21,high,120,row_A3,center,far,0.7198191637864064,0.9149964274565742,31.2,0.86,5.33,0.44
Susan,22,high,120,row_A2,left,far,1.076390476550918,1.3373497133878283,37.6,1.29,6.16,0.54
Susan,23,high,120,row_C1,left,close,1.5371274132880344,2.0165035074694706,22.4,2.57,5.08,2.52
Susan,24,high,120,row_B1,left,middle,1.072287295352046,1.5089546493358927,0.0,3.97,3.97,3.93
Susan,25,high,120,row_B4,center,middle,1.447357568005888,1.7774296401338134,40.0,1.64,5.55,0.58
Susan,26,high,120,row_A1,left,far,1.1448326796476611,1.8367806716554882,45.6,2.06,7.22,1.37
Susan,27,high,120,row_C6,right,close,2.2874601661308023,2.5939944253303144,40.0,2.35,5.33,0.7
Susan,28,high,120,row_B2,left,middle,0.8317482107764559,1.1370540553987125,34.4,1.18,5.92,0.59
Susan,29,high,120,row_C3,center,close,0.9763595305940542,1.3077420840735756,40.0,1.55,6.41,1.09
Susan,30,high,120,row_C2,left,close,1.0447185652578246,1.2496436118067527,0.0,2.67,2.67,2.12
Susan,31,high,120,row_A5,right,far,0.9609136307766507,1.2919205518379901,52.5,3.01,8.63,3.56
Susan,32,high,120,row_C4,center,close,1.2479347881620497,1.538033662490874,31.8,1.6,5.91,1.13
Susan,33,high,120,row_A6,right,far,1.704899534978766,2.2268582926097364,17.9,2.56,3.97,2.07
Susan,34,high,120,row_A4,center,far,0.8159056815303269,1.3194765273714224,30.4,2.49,6.09,1.49
Susan,35,high,120,row_B3,center,middle,0.8107640599873509,1.0050197825904124,30.6,1.07,5.48,0.56
Susan,36,high,120,row_B6,right,middle,1.7263013539555199,2.3075977561913747,17.8,4.3,5.43,3.4
Susan,37,high,120,row_C5,right,close,1.6461184299281204,2.218539270042407,34.2,3.13,6.85,2.25
Susan,38,high,120,row_B5,right,middle,1.3054427995667786,1.9348120090552545,35.8,4.38,7.87,5.63
Susan,39,high,120,row_A3,center,far,0.6244843225967631,0.876606536289535,31.2,1.26,5.68,0.98
Susan,40,high,120,row_A2,left,far,0.856908311936771,1.097068330280926,17.9,1.37,3.53,0.68
Susan,41,high,120,row_C1,left,close,1.2463643155986646,1.6732679948811353,41.2,2.73,8.4,1.68
Susan,42,high,120,row_B1,left,middle,0.9998184661462212,1.5423798784395784,18.3,1.58,4.09,0.16
Susan,43,high,120,row_B4,center,middle,1.2239394305082827,1.5403245024759957,49.2,1.72,7.58,0.26
Susan,44,high,120,row_A1,left,far,1.478435641063681,1.7411406199892292,18.3,1.61,3.94,0.8
Susan,45,high,120,row_C6,right,close,1.9093130116230976,2.328270352241422,38.8,1.83,4.92,0.67
Susan,46,high,120,row_B2,left,middle,0.8690925905848507,1.0487584978214264,39.4,1.67,6.51,1.13
Susan,47,high,120,row_C3,center,close,1.0496041211442888,1.4074987823080038,20.3,2.08,4.38,3.9
Susan,48,high,120,row_C2,left,close,1.048417285986333,1.173267080398766,49.0,2.11,7.35,1.62
Susan,49,high,120,row_A5,right,far,1.2632000733992705,1.678119460851492,55.8,3.28,8.54,2.46
Susan,50,high,120,row_C4,center,close,1.4126019286540699,2.3257766913621265,38.6,1.97,6.13,1.12
Susan,51,high,120,row_A6,right,far,1.6739191605169863,2.2784412146820183,36.4,2.34,5.48,0.47
Susan,52,high,120,row_A4,center,far,1.8248339900357127,2.567607079355418,36.4,2.61,5.95,0.85
Susan,53,high,120,row_B3,center,middle,0.9101701183092056,1.346996018680384,20.4,1.56,3.6,1.47
Susan,54,high,120,row_B6,right,middle,1.3801068204940334,1.734847633082288,40.0,2.51,5.97,1.82
Susan,55,high,120,row_C5,right,close,1.4809293759364865,2.04056143836503,36.4,3.49,7.58,3.57
Susan,56,high,120,row_B5,right,middle,0.14658843850214484,0.16022168668358627,0.0,2.92,2.92,10.62
Susan,57,high,120,row_A3,center,far,0.6261286592928571,0.8489773065916116,47.7,0.89,7.64,0.71
Susan,58,high,120,row_A2,left,far,0.8312663142734414,0.9908612147656667,35.2,0.9,5.77,0.5
Susan,59,high,120,row_C1,left,close,1.2118713164760053,1.4625277805863421,40.6,4.59,10.27,4.92
Susan,60,high,120,row_B1,left,middle,0.9815948027631366,1.1252362253557087,61.8,1.97,10.25,1.23
Susan,61,high,120,row_B4,center,middle,1.2093435377745627,1.873176116314289,50.7,2.24,7.94,0.61
Susan,62,high,120,row_A1,left,far,5.804169345273941,6.416060117572016,0.0,2.92,2.92,2.94
Susan,63,high,120,row_C6,right,close,1.5757665421048925,2.2667231952107985,29.3,2.41,4.01,0.84
Susan,64,high,120,row_B2,left,middle,0.980231796931986,1.2195430984329927,52.5,2.22,9.69,1.68
Susan,65,high,120,row_C3,center,close,1.1011710559845513,1.4228210371389114,33.8,1.62,6.18,0.83
Susan,66,high,120,row_C2,left,close,1.2600223628310447,1.9836205935942886,17.9,1.96,4.49,1.32
Susan,67,high,120,row_A5,right,far,1.2254487148804956,1.5783028936036303,55.8,2.73,7.87,1.49
Susan,68,high,120,row_C4,center,close,1.0725867658079546,1.4523874468629294,15.5,1.77,3.81,1.96
Susan,69,high,120,row_A6,right,far,1.3838308370397936,1.791096180867474,40.6,3.43,6.4,1.38
Susan,70,high,120,row_A4,center,far,1.0299804430568098,1.1672986042341922,62.4,1.96,9.79,1.26
Susan,71,high,120,row_B3,center,middle,0.5997984568975605,0.7738134339617706,50.0,3.49,7.65,5.04
Davide,0,high,120,row_A4,center,far,1.7041074035976048e-08,1.178288895677574,196.0,12.14,31.19,15.61
Davide,1,high,120,row_C3,center,close,3.056473440997892,0.9475201154598267,35.8,3.88,9.11,5.02
Davide,2,high,120,row_C6,right,close,1.4939026924909442,1.7343599539845638,0.0,4.69,4.69,2.04
Davide,3,high,120,row_A6,right,far,1.1702732758355698,1.79007850876102,20.5,3.34,4.48,4.24
Davide,4,high,120,row_A3,center,far,2.1901268621484,0.5896498592048401,154.0,2.26,24.93,0.85
Davide,5,high,120,row_C2,left,close,1.6553773692617348,0.8131710440769981,49.2,9.45,14.37,10.5
Davide,6,high,120,row_B3,center,middle,2.157304968612571e-08,0.8521810802509806,186.0,27.16,46.5,19.82
Davide,7,high,120,row_C5,right,close,4.508863235288218,1.1917513388617507,56.4,13.02,18.78,1.89
Davide,8,high,120,row_B2,left,middle,3.349173339528959,0.897270199174044,16.4,4.0,6.53,2.94
Davide,9,high,120,row_C1,left,close,2.6514440729073234,1.9942602037996386,42.6,10.91,13.05,4.46
Davide,10,high,120,row_A5,right,far,1.6256130770743448e-08,0.980900167648133,211.0,23.7,43.19,31.92
Davide,11,high,120,row_B6,right,middle,4.249378948000586,2.1631507595350477,46.6,7.42,10.87,2.42
Davide,12,high,120,row_B4,center,middle,1.1792086922101823,1.17947180875023,16.9,2.1,3.8,1.78
Davide,13,high,120,row_A1,left,far,2.968280966824178,1.7045482704238886,0.0,8.29,8.29,3.59
Davide,14,high,120,row_A2,left,far,2.432233151812758,0.7365794692679866,140.0,5.11,22.36,3.3
Davide,15,high,120,row_B1,left,middle,1.1446056201819597,0.9231078314988864,0.0,13.14,13.14,8.28
Davide,16,high,120,row_C4,center,close,3.4817234428858326,0.9758979874679773,177.3,8.02,29.49,1.74
Davide,17,high,120,row_B5,right,middle,1.4359624546632925,1.256711081547648,0.0,8.12,8.12,3.03
Davide,18,high,120,row_A4,center,far,1.9843616242675646e-08,0.8069566755517119,169.0,14.72,33.8,15.84
Davide,19,high,120,row_C3,center,close,3.4476140355531077,1.462801063353775,127.4,5.61,24.01,3.92
Davide,20,high,120,row_C6,right,close,2.7203900830783887,1.12505760697973,85.6,6.04,13.35,3.53
Davide,21,high,120,row_A6,right,far,1.0309457441310812,1.3130614967768242,21.7,3.52,4.52,3.65
Davide,22,high,120,row_A3,center,far,1.8924709752718984,0.5055547943053161,100.2,2.21,15.75,0.78
