Real_X_Pos,Real_Z_Pos,Real_X_SE,Real_Z_SE,Virt_X_Pos,Virt_Z_Pos,Virt_X_SE,Virt_Z_SE,TargetID,PtxID,Height,Tempo
-1.0435025,0.364895,5.75e-05,8.5e-05,-1.02915,0.34381000000000006,0.000195,0.000225,row_B2,Katrina,high,80
-1.24621,0.36818249999999997,4.25e-05,2.75e-05,-1.1966825,0.32712,0.00017,0.00024249999999999999,row_B1,Katrina,high,80
-0.23672,0.373285,8.5e-05,6.500000000000001e-05,-0.32031,0.36657,0.00044,0.00018,row_B6,Katrina,high,80
,,,,,,,,row_B5,Max,high,80
,,,,,,,,row_B4,Max,high,80
,,,,,,,,row_B3,Max,high,80
,,,,,,,,row_B2,Max,high,80
,,,,,,,,row_B1,Max,high,80
,,,,,,,,row_B6,Max,high,80
-0.4514625,0.34493250000000003,5.75e-05,4.25e-05,-0.4490075,0.362705,0.0002525,0.00039,row_B5,Pete,high,80
-0.6461425,0.349695,1.5000000000000002e-05,2.25e-05,-0.6602625,0.350315,0.0001575,0.00013,row_B4,Pete,high,80
-0.8509225,0.348865,3.2500000000000004e-05,3.0000000000000004e-05,-0.8508800000000001,0.350545,0.00011,0.0001325,row_B3,Pete,high,80
-1.0542225,0.3506175,4.4999999999999996e-05,6e-05,-1.0424125,0.35284,0.000125,0.00014,row_B2,Pete,high,80
-1.2543375,0.35152,8.250000000000001e-05,4e-05,-1.218135,0.34301000000000004,0.000205,0.0002975,row_B1,Pete,high,80
-0.25175250000000005,0.33908750000000004,0.00064,0.0003125,-0.28815749999999996,0.3434725,0.0005225,0.00037749999999999996,row_B6,Pete,high,80
-1.1589,0.32065,0.013025,0.008065000000000001,-1.2941775,0.40121999999999997,0.012145,0.007457499999999999,row_C1,Susan,low,80
-0.7509425000000001,0.4386275,3.9999999999999996e-05,5.5e-05,-0.7414299999999999,0.4298575,0.0002275,0.000155,row_C4,Susan,low,80
-0.5456125,0.4377525,4.9999999999999996e-05,6.250000000000001e-05,-0.5266649999999999,0.4337975,0.000205,0.00017999999999999998,row_C5,Susan,low,80
-0.9569274999999999,0.4460325,4e-05,6.75e-05,-0.9421074999999999,0.4550475,0.00023750000000000003,0.00017250000000000002,row_C3,Susan,low,80
-0.3457475,0.437005,3e-05,6.75e-05,-0.50816,0.28478000000000003,0.00067,0.0002825,row_C6,Susan,low,80
-1.0620325,0.3735375000000001,0.012150000000000001,0.00745,-1.114185,0.4160825,0.005997499999999999,0.0062475000000000004,row_C2,Susan,low,80
-1.3288950000000002,0.424985,0.00026000000000000003,0.000165,-1.33784,0.4199275,0.00044750000000000004,0.00041749999999999996,row_C1,Davide,low,80
-0.72584,0.4285125,6.500000000000001e-05,0.00011,-0.7313525,0.434285,0.00027749999999999997,0.000205,row_C4,Davide,low,80
-0.59976,0.3478775,2.75e-05,3.7500000000000003e-05,-0.542755,0.43363499999999994,0.0003425,0.0002325,row_C5,Davide,low,80
-0.92274,0.41797999999999996,0.0009875,0.0021349999999999997,-0.9256074999999999,0.429785,0.00039500000000000006,0.0001575,row_C3,Davide,low,80
-0.3254,0.425285,5.25e-05,8.5e-05,-0.37220749999999997,0.42624249999999997,0.010052499999999999,0.008807500000000001,row_C6,Davide,low,80
-1.1253275,0.424575,8.250000000000001e-05,9.25e-05,-1.0311375,0.10705,0.0057325,0.0268325,row_C2,Davide,low,80
,,,,,,,,row_C1,Joe,low,80
,,,,,,,,row_C4,Joe,low,80
,,,,,,,,row_C5,Joe,low,80
,,,,,,,,row_C3,Joe,low,80
,,,,,,,,row_C6,Joe,low,80
,,,,,,,,row_C2,Joe,low,80
-1.3301625000000001,0.4256525,0.000145,0.0001375,-1.3204125000000002,0.3974525,0.00045,0.0003975,row_C1,Poppy,low,80
-0.7341425,0.430765,7.25e-05,4.5e-05,-0.7362775,0.438615,0.00032500000000000004,0.00015250000000000002,row_C4,Poppy,low,80
-0.5284475,0.4293425,3.2500000000000004e-05,4e-05,-0.5313749999999999,0.4410225,0.000225,8.25e-05,row_C5,Poppy,low,80
-0.9331875000000001,0.4268875,4.25e-05,7.999999999999999e-05,-0.927095,0.434265,0.0002675,0.0003,row_C3,Poppy,low,80
-0.32904,0.4242975,3.7500000000000003e-05,6.75e-05,-0.3557525,0.437475,0.0010325,0.0001975,row_C6,Poppy,low,80
-1.12717,0.42220500000000005,0.00011,3.5000000000000004e-05,-1.0849199999999999,0.381395,0.0052450000000000005,0.0064575,row_C2,Poppy,low,80
-1.3522575,0.45238,8.75e-05,7.000000000000001e-05,-1.2363600000000001,0.28947,0.00013250000000000002,0.00019,row_C1,Katrina,low,80
-0.753955,0.4638225,0.0002425,0.00019750000000000003,-0.7673774999999999,0.4461425,0.0003275,0.00023,row_C4,Katrina,low,80
-0.5461725000000001,0.47392999999999996,0.00011749999999999998,0.00010750000000000001,-0.5670275,0.4790375,0.00016999999999999999,0.00014250000000000002,row_C5,Katrina,low,80
-0.9468875,0.46398249999999996,9.250000000000001e-05,0.0001525,-0.9477475,0.4502775,0.0001675,0.00015999999999999999,row_C3,Katrina,low,80
-0.34880750000000005,0.47179499999999996,3.5000000000000004e-05,5.5e-05,-0.3942075,0.467695,0.000135,9.5e-05,row_C6,Katrina,low,80
-1.14362,0.4518125,0.0002075,8e-05,-1.12901,0.4284975,0.00031250000000000006,0.0002575,row_C2,Katrina,low,80
,,,,,,,,row_C1,Max,low,80
,,,,,,,,row_C4,Max,low,80
,,,,,,,,row_C5,Max,low,80
,,,,,,,,row_C3,Max,low,80
,,,,,,,,row_C6,Max,low,80
,,,,,,,,row_C2,Max,low,80
-1.3525150000000001,0.43423500000000004,0.00012,0.0001275,-1.1594175,0.19695249999999997,9.750000000000001e-05,0.00019,row_C1,Pete,low,80
-0.7624875,0.394085,0.0015425,0.005345000000000001,-0.7666000000000001,0.4084825,0.0017775,0.0063425,row_C4,Pete,low,80
-0.53608,0.4444225,0.00016250000000000002,8e-05,-0.55256,0.45078,0.00019500000000000002,0.000135,row_C5,Pete,low,80
-0.950415,0.44760999999999995,4.25e-05,6.75e-05,-0.9461575,0.4576875,0.00013749999999999998,8.25e-05,row_C3,Pete,low,80
-0.44157749999999996,0.3824725,0.00441,0.003725,-0.46433749999999996,0.389165,0.0053025,0.00466,row_C6,Pete,low,80
-1.1485525,0.43326999999999993,5.75e-05,4.75e-05,-1.1328375,0.44954,0.00031999999999999997,0.00019749999999999998,row_C2,Pete,low,80
-1.3382375,0.4301575,9.999999999999999e-05,4.75e-05,-1.32221,0.416875,0.00013250000000000002,0.00026000000000000003,row_C1,Susan,mid,80
-0.7540475,0.42188,0.00279,0.0051075,-0.7581075,0.4249875,0.0027324999999999997,0.0042175,row_C4,Susan,mid,80
-0.5320475,0.4400275,6.500000000000001e-05,4.4999999999999996e-05,-0.516135,0.45054,0.00031,0.000255,row_C5,Susan,mid,80
-0.9152450000000001,0.4239025,0.0021775,0.0022324999999999997,-0.93404,0.44515750000000004,0.0003125,0.0002475,row_C3,Susan,mid,80
-0.3393125,0.445355,2.25e-05,2.5e-05,-0.35092,0.41861000000000004,0.00023749999999999997,0.000135,row_C6,Susan,mid,80
-1.1365649999999998,0.438335,6.500000000000001e-05,5.25e-05,-1.1308275,0.41661750000000003,0.000185,0.000325,row_C2,Susan,mid,80
-1.3323075000000002,0.4334725,0.0001275,7.000000000000001e-05,-1.3337425,0.371745,0.0006075,0.0017575,row_C1,Davide,mid,80
-0.72671,0.4357875,8.5e-05,6.75e-05,-0.7364324999999999,0.42952999999999997,0.0005375,0.0002325,row_C4,Davide,mid,80
-0.5226575,0.44056500000000004,5.5e-05,0.000105,-0.5408824999999999,0.43527499999999997,0.00045,0.000175,row_C5,Davide,mid,80
-0.9087350000000001,0.397245,0.00322,0.005965,-0.9311875000000001,0.41871,0.0005924999999999999,0.0007775,row_C3,Davide,mid,80
-0.3281275,0.43227499999999996,5.5e-05,4.5e-05,-0.537755,0.23199999999999998,0.058335,0.0176975,row_C6,Davide,mid,80
-1.0994249999999999,0.42142,0.0041475,0.001065,-1.119365,0.39942500000000003,0.001075,0.0010750000000000002,row_C2,Davide,mid,80
,,,,,,,,row_C1,Joe,mid,80
,,,,,,,,row_C4,Joe,mid,80
,,,,,,,,row_C5,Joe,mid,80
,,,,,,,,row_C3,Joe,mid,80
,,,,,,,,row_C6,Joe,mid,80
,,,,,,,,row_C2,Joe,mid,80
-1.33296,0.4195275,0.0001475,5.75e-05,-1.3297075,0.3926825,0.00026,0.00031,row_C1,Poppy,mid,80
-0.7319175,0.42900499999999997,3.5000000000000004e-05,3.2500000000000004e-05,-0.7327075,0.4335125,0.000135,0.0002225,row_C4,Poppy,mid,80
-0.527745,0.4264875,1.25e-05,2e-05,-0.5316974999999999,0.43261249999999996,0.0006175,0.000295,row_C5,Poppy,mid,80
-0.936345,0.42613249999999997,2.75e-05,2.25e-05,-0.9325975,0.428775,0.000145,0.00019,row_C3,Poppy,mid,80
-0.3367975,0.42796750000000006,0.0009225,0.0001475,-0.31964,0.45627,0.00064,0.00028000000000000003,row_C6,Poppy,mid,80
-1.1305619999999998,0.42034200000000005,6.199999999999999e-05,3.9999999999999996e-05,-1.111836,0.40876,0.0005200000000000001,0.00041400000000000003,row_C2,Poppy,mid,80
-1.3535175,0.45907249999999994,0.0001025,7.75e-05,-1.3256925000000002,0.41889000000000004,0.00010749999999999998,7e-05,row_C1,Katrina,mid,80
-0.750725,0.46728500000000006,0.0001175,0.0001025,-0.761665,0.45833,0.0003275,0.000215,row_C4,Katrina,mid,80
-0.5475125,0.4675025,6.75e-05,4.7499999999999996e-05,-0.5685925000000001,0.47104250000000003,0.000135,0.00021250000000000002,row_C5,Katrina,mid,80
-0.94563,0.46544,0.00014,0.0003225,-0.9440175000000001,0.44154499999999997,0.00019749999999999998,0.000365,row_C3,Katrina,mid,80
-0.3502075,0.47106750000000003,1.7500000000000002e-05,3.5000000000000004e-05,-0.405895,0.45767749999999996,0.00082,0.000355,row_C6,Katrina,mid,80
-1.147075,0.4614825,0.0001525,0.00021250000000000002,-1.08948,0.3107525,0.0015300000000000001,0.0043475,row_C2,Katrina,mid,80
,,,,,,,,row_C1,Max,mid,80
,,,,,,,,row_C4,Max,mid,80
,,,,,,,,row_C5,Max,mid,80
,,,,,,,,row_C3,Max,mid,80
,,,,,,,,row_C6,Max,mid,80
,,,,,,,,row_C2,Max,mid,80
-1.3576549999999998,0.44313,8.75e-05,5.25e-05,-1.331925,0.4380625,0.00019500000000000002,0.00029,row_C1,Pete,mid,80
-0.7510574999999999,0.45253000000000004,3.2500000000000004e-05,6.75e-05,-0.7592125,0.4543275,0.00014499999999999997,0.000165,row_C4,Pete,mid,80
-0.5484100000000001,0.4509,2e-05,4.666666666666667e-05,-0.56601,0.4401566666666667,0.0026,0.008713333333333335,row_C5,Pete,mid,80
-0.9552925000000001,0.45640000000000003,3.9999999999999996e-05,4e-05,-0.9611474999999999,0.325845,9.750000000000001e-05,0.00011750000000000001,row_C3,Pete,mid,80
-0.3503275,0.456795,9e-05,0.000115,-0.3712125,0.45643000000000006,0.00023750000000000003,0.00019249999999999996,row_C6,Pete,mid,80
-1.15065,0.445415,4e-05,3e-05,-1.1356875,0.4498525,0.0001875,0.00015,row_C2,Pete,mid,80
-1.3433825000000001,0.43601,6.500000000000001e-05,3.9999999999999996e-05,-1.2481049999999998,0.30641999999999997,0.00021,0.0001825,row_C1,Susan,high,80
-0.735335,0.4428075,6.25e-05,5e-05,-0.7305750000000001,0.4453975,0.000595,0.0002675,row_C4,Susan,high,80
-0.53437,0.440205,4e-05,3.0000000000000004e-05,-0.5128875,0.46454,0.0003475,0.0003775,row_C5,Susan,high,80
-0.9389575,0.449245,5e-05,3.2500000000000004e-05,-0.94279,0.45991499999999996,0.00035999999999999997,0.00030000000000000003,row_C3,Susan,high,80
-0.38129250000000003,0.43988,0.000655,0.000245,-0.3746125,0.4318825,0.0019125,0.0011425,row_C6,Susan,high,80
-1.1384474999999998,0.4394275,4.75e-05,3.2500000000000004e-05,-1.1467424999999998,0.450445,0.0001675,0.00021750000000000003,row_C2,Susan,high,80
-1.33278,0.4359375,1.75e-05,3e-05,-1.3310625,0.3920725,0.00046249999999999997,0.000435,row_C1,Davide,high,80
-0.73509,0.436165,6.25e-05,7.75e-05,-0.747665,0.432865,0.00044750000000000004,0.00035999999999999997,row_C4,Davide,high,80
-0.5104075,0.4036825,0.0037099999999999998,0.005935,-0.5429475,0.4513,0.0004125,0.000185,row_C5,Davide,high,80
-0.93663,0.443935,0.00010750000000000001,9.75e-05,-0.9441875,0.41359,0.0005949999999999999,0.000495,row_C3,Davide,high,80
-0.3294825,0.43543,3.7500000000000003e-05,4.2499999999999996e-05,-0.37509750000000003,0.43496,0.0002725,0.00048,row_C6,Davide,high,80
-1.1346225,0.43515750000000003,8.75e-05,7e-05,-1.132275,0.416445,0.002,0.0016474999999999999,row_C2,Davide,high,80
,,,,,,,,row_C1,Joe,high,80
,,,,,,,,row_C4,Joe,high,80
,,,,,,,,row_C5,Joe,high,80
,,,,,,,,row_C3,Joe,high,80
,,,,,,,,row_C6,Joe,high,80
,,,,,,,,row_C2,Joe,high,80
-1.3308,0.4192825,6.500000000000001e-05,5.4999999999999995e-05,-1.3018725,0.38927249999999997,0.0002175,0.00031250000000000006,row_C1,Poppy,high,80
-0.730175,0.4297475,2.25e-05,1.7500000000000002e-05,-0.7317325,0.424645,0.0008725,0.0006125,row_C4,Poppy,high,80
-0.5271975,0.4335,0.0001275,0.00022250000000000001,-0.5256475,0.44111,0.000345,0.0001525,row_C5,Poppy,high,80
-0.9381225000000001,0.433875,0.000375,0.00019,-0.9311175,0.41522,0.00057,0.00036500000000000004,row_C3,Poppy,high,80
-0.32316500000000004,0.426285,3e-05,3e-05,-0.3341725,0.4235225,0.000995,0.0012675,row_C6,Poppy,high,80
-1.12641,0.4150725,0.0003325,0.0005200000000000001,-1.11267,0.3987775,0.0010674999999999999,0.0012900000000000001,row_C2,Poppy,high,80
-1.3483775,0.4605675,0.000115,0.000115,-1.3367324999999999,0.4138725,0.00021749999999999997,0.0002925,row_C1,Katrina,high,80
-0.7419175,0.468845,6e-05,5.75e-05,-0.7513875,0.45826,0.0001625,0.00022999999999999998,row_C4,Katrina,high,80
-0.541355,0.47152249999999996,0.0001475,0.00012749999999999998,-0.5635650000000001,0.4669625,0.00015999999999999999,0.00019,row_C5,Katrina,high,80
-0.949765,0.4831375,7.999999999999999e-05,0.0002375,-0.9408325,0.44661,0.0002275,0.00029,row_C3,Katrina,high,80
-0.3457275000000001,0.4639975,0.0009350000000000001,0.0006075,-0.3936475,0.45428250000000003,0.000355,0.000645,row_C6,Katrina,high,80
-1.14598,0.4689325,4.4999999999999996e-05,3.75e-05,-1.1221025,0.4160275,0.0001725,0.00035,row_C2,Katrina,high,80
,,,,,,,,row_C1,Max,high,80
,,,,,,,,row_C4,Max,high,80
,,,,,,,,row_C5,Max,high,80
,,,,,,,,row_C3,Max,high,80
,,,,,,,,row_C6,Max,high,80
,,,,,,,,row_C2,Max,high,80
-1.3553125,0.44984,0.0004925,0.00014000000000000001,-1.330945,0.44315,0.00040249999999999997,0.000505,row_C1,Pete,high,80
-0.749755,0.4510625,4.25e-05,3.5000000000000004e-05,-0.762525,0.44431750000000003,0.0002675,0.000165,row_C4,Pete,high,80
-0.5474400000000001,0.44553200000000004,0.000398,9e-05,-0.56585,0.43570400000000004,0.000426,0.00018799999999999996,row_C5,Pete,high,80
-0.950385,0.4563875,3.2500000000000004e-05,2.5000000000000005e-05,-0.9442475,0.4471175,0.00019,0.000185,row_C3,Pete,high,80
-0.3454725,0.4384,3.7500000000000003e-05,4.5e-05,-0.361805,0.4476,0.0003275,0.0003525,row_C6,Pete,high,80
-1.148275,0.45906749999999996,5.500000000000001e-05,5.75e-05,-1.1321824999999999,0.44165499999999996,0.00017500000000000003,0.0001575,row_C2,Pete,high,80
-0.765702,0.07475000000000001,0.0,0.0,-0.79925,0.051086000000000006,0.000932,0.0011480000000000001,row_A3,Susan,low,120
-1.22445,0.21120750000000002,0.00017,3.5000000000000004e-05,-1.443975,0.2901675,0.0024000000000000002,0.0015074999999999997,row_A1,Susan,low,120
-0.340665,0.2380875,2.75e-05,3.9999999999999996e-05,-0.32123500000000005,0.23009000000000002,0.0007624999999999999,0.00054,row_A6,Susan,low,120
-0.5404025,0.23954999999999999,0.00024249999999999999,0.000115,-0.53469,0.22532750000000001,0.0005475,0.0003525,row_A5,Susan,low,120
-0.8831800000000001,0.06688399999999999,0.000642,0.000212,-1.0019699999999998,0.056817999999999994,0.00089,0.000558,row_A2,Susan,low,120
-0.7452624999999999,0.2404625,2.5e-05,4.5e-05,-0.7409425000000001,0.23300749999999998,0.000135,0.0001225,row_A4,Susan,low,120
-0.9204025,0.219105,0.0021624999999999995,0.002355,-0.9237525,0.2327825,9.25e-05,0.0002925,row_A3,Davide,low,120
-1.3251625,0.22659500000000002,4.5e-05,4.5e-05,-1.3201,0.21134999999999998,0.00023,0.00043999999999999996,row_A1,Davide,low,120
-0.32994,0.22057749999999998,3.7500000000000003e-05,4e-05,-0.3202275,0.26013,0.00082,0.00042,row_A6,Davide,low,120
-0.5275825,0.22441750000000002,5.25e-05,6.000000000000001e-05,-0.5361374999999999,0.2375525,0.0001825,0.00015000000000000001,row_A5,Davide,low,120
-1.12262,0.22182749999999998,3.7500000000000003e-05,4.25e-05,-1.11246,0.21919000000000002,0.00028,0.0002975,row_A2,Davide,low,120
-0.7231425,0.23375,6.25e-05,4e-05,-0.7267025,0.24019000000000001,0.00019250000000000002,0.00015000000000000001,row_A4,Davide,low,120
,,,,,,,,row_A3,Joe,low,120
,,,,,,,,row_A1,Joe,low,120
,,,,,,,,row_A6,Joe,low,120
,,,,,,,,row_A5,Joe,low,120
,,,,,,,,row_A2,Joe,low,120
,,,,,,,,row_A4,Joe,low,120
-0.92936,0.223425,4.5e-05,3.75e-05,-0.9318775,0.21115499999999998,0.0001125,7.999999999999999e-05,row_A3,Poppy,low,120
-1.3260874999999999,0.22471,4.75e-05,0.0001,-1.3068425,0.20703500000000002,0.0004325,0.00046,row_A1,Poppy,low,120
-0.3259175,0.22547250000000002,1.5e-05,2.25e-05,-0.330685,0.2444325,0.002665,0.0011350000000000002,row_A6,Poppy,low,120
-0.5313825,0.2281825,4e-05,3.7500000000000003e-05,-0.5412349999999999,0.2258325,0.000245,0.00015999999999999999,row_A5,Poppy,low,120
-1.1282825,0.22007,4.9999999999999996e-05,3.0000000000000004e-05,-1.1100525,0.198515,0.0008324999999999999,0.00079,row_A2,Poppy,low,120
-0.7297674999999999,0.23185999999999998,4.5e-05,0.00019250000000000002,-0.7305774999999999,0.22554250000000003,8.5e-05,7.500000000000001e-05,row_A4,Poppy,low,120
-0.9487699999999999,0.26427999999999996,2.75e-05,4.5e-05,-0.9396450000000001,0.27017749999999996,0.000115,9.5e-05,row_A3,Katrina,low,120
-1.3467225,0.25253249999999994,9.25e-05,4e-05,-1.3069099999999998,0.2344525,0.000165,0.00015,row_A1,Katrina,low,120
-0.34259999999999996,0.2749275,4.2499999999999996e-05,4.75e-05,-0.36481749999999996,0.30286749999999996,0.000105,8.5e-05,row_A6,Katrina,low,120
-0.54845,0.2760825,2.75e-05,3.0000000000000004e-05,-0.5575675,0.2944325,0.0001275,4.25e-05,row_A5,Katrina,low,120
-1.15821,0.25522500000000004,0.00031249999999999995,6.000000000000001e-05,-1.1400925,0.2534675,0.0003575,0.000215,row_A2,Katrina,low,120
-0.7453675,0.2729175,3.5e-05,6.25e-05,-0.7448025,0.28561499999999995,0.00012,8.499999999999999e-05,row_A4,Katrina,low,120
,,,,,,,,row_A3,Max,low,120
,,,,,,,,row_A1,Max,low,120
,,,,,,,,row_A6,Max,low,120
,,,,,,,,row_A5,Max,low,120
,,,,,,,,row_A2,Max,low,120
,,,,,,,,row_A4,Max,low,120
-0.9487924999999999,0.2463475,4.75e-05,7.500000000000001e-05,-0.9383075000000001,0.2617675,7.75e-05,0.000185,row_A3,Pete,low,120
-1.3520575,0.2348475,4.75e-05,4e-05,-1.3475425,0.263605,0.00031,0.0003325,row_A1,Pete,low,120
-0.34569500000000003,0.2444175,2e-05,3.0000000000000004e-05,-0.36386999999999997,0.2622975,0.00015000000000000001,0.00010750000000000001,row_A6,Pete,low,120
-0.55338,0.245805,4e-05,3.2500000000000004e-05,-0.5669150000000001,0.2594,0.0001325,8.75e-05,row_A5,Pete,low,120
-1.1506174999999998,0.234585,0.00011750000000000001,4e-05,-1.13364,0.254915,0.0001825,0.0001275,row_A2,Pete,low,120
-0.7494425,0.24833999999999998,4.5e-05,5.75e-05,-0.7495974999999999,0.25941000000000003,0.0001025,0.0001425,row_A4,Pete,low,120
-0.9409566666666667,0.23833000000000001,1.6666666666666667e-05,1e-05,-0.9569,0.23399999999999999,9.333333333333334e-05,0.00012333333333333334,row_A3,Susan,mid,120
-1.2640149999999999,0.21541,6.500000000000001e-05,9.750000000000001e-05,-1.3450550000000001,0.2455975,0.00061,0.0005325,row_A1,Susan,mid,120
-0.32643,0.24518250000000003,0.00012250000000000002,6.500000000000001e-05,-0.357625,0.22308,0.00083,0.000245,row_A6,Susan,mid,120
-0.536015,0.23830249999999997,3.5e-05,3.7500000000000003e-05,-0.53949,0.24469249999999998,0.0001675,0.00012250000000000002,row_A5,Susan,mid,120
-1.1342833333333333,0.23068999999999998,8.666666666666668e-05,5e-05,-1.1436766666666667,0.23022666666666666,0.00018999999999999998,0.00037666666666666664,row_A2,Susan,mid,120
-0.7211975,0.2405675,0.0032300000000000002,0.0002775,-0.7282225,0.24074,0.0043425,0.000565,row_A4,Susan,mid,120
-0.9214275,0.22816,0.000105,3.625e-05,-0.9274787499999999,0.23932124999999999,0.00018875,0.00020375,row_A3,Davide,mid,120
-1.3276075,0.2321725,5e-05,5.5e-05,-1.3276025,0.21406499999999998,0.00566375,0.00475375,row_A1,Davide,mid,120
-0.33147000000000004,0.23498375,4e-05,3.625e-05,-0.44626875,0.20124999999999998,0.008075,0.00499,row_A6,Davide,mid,120
-0.5297771428571428,0.23617142857142856,5.714285714285715e-05,5.000000000000001e-05,-0.5355785714285713,0.2524557142857143,0.00020142857142857142,0.00017571428571428572,row_A5,Davide,mid,120
-1.1319162500000002,0.23565625,7.750000000000001e-05,5e-05,-1.1223475,0.22810125,0.00044249999999999997,0.00041874999999999996,row_A2,Davide,mid,120
-0.7749425,0.23092250000000003,2.125e-05,2.875e-05,-0.72776375,0.2475725,0.00017625,0.00015625,row_A4,Davide,mid,120
,,,,,,,,row_A3,Joe,mid,120
,,,,,,,,row_A1,Joe,mid,120
,,,,,,,,row_A6,Joe,mid,120
,,,,,,,,row_A5,Joe,mid,120
,,,,,,,,row_A2,Joe,mid,120
,,,,,,,,row_A4,Joe,mid,120
-0.9342125,0.22371,4e-05,3.0000000000000004e-05,-0.9389375,0.21778,0.0001125,9.499999999999999e-05,row_A3,Poppy,mid,120
-1.333045,0.222725,7.5e-05,0.00011750000000000001,-1.30422,0.21879,0.0008174999999999999,0.0005375,row_A1,Poppy,mid,120
-0.32820499999999997,0.22739,1.5000000000000002e-05,2e-05,-0.39067749999999996,0.2240375,0.016105,0.008187499999999999,row_A6,Poppy,mid,120
-0.5345949999999999,0.230205,0.0007925,0.00015999999999999999,-0.53299,0.2426525,0.0002525,7.25e-05,row_A5,Poppy,mid,120
-1.1325275000000001,0.2174025,3.2500000000000004e-05,1e-05,-1.1394525,0.2128875,0.00019500000000000002,0.000245,row_A2,Poppy,mid,120
-0.7304625,0.2301375,0.0001425,0.000105,-0.7342025,0.23804,0.0001125,8e-05,row_A4,Poppy,mid,120
-0.95287,0.271795,4.25e-05,5.7499999999999995e-05,-0.9420324999999999,0.2722075,8.75e-05,8.999999999999999e-05,row_A3,Katrina,mid,120
-1.35149,0.262195,4.25e-05,5.25e-05,-1.32081,0.24883750000000002,0.0002225,0.000235,row_A1,Katrina,mid,120
-0.346505,0.27042,3.5e-05,5.75e-05,-0.3506125,0.303825,0.0001475,9.999999999999999e-05,row_A6,Katrina,mid,120
-0.5484775,0.26963,2.7500000000000004e-05,2.75e-05,-0.55177,0.28934250000000006,5.500000000000001e-05,6.000000000000001e-05,row_A5,Katrina,mid,120
-1.1467225,0.272065,7.500000000000001e-05,6.25e-05,-1.1279175000000001,0.2622225,0.00022,0.000135,row_A2,Katrina,mid,120
-0.7468674999999999,0.27709000000000006,4.25e-05,4.4999999999999996e-05,-0.7437625000000001,0.2858025,6.000000000000001e-05,8e-05,row_A4,Katrina,mid,120
,,,,,,,,row_A3,Max,mid,120
,,,,,,,,row_A1,Max,mid,120
,,,,,,,,row_A6,Max,mid,120
,,,,,,,,row_A5,Max,mid,120
,,,,,,,,row_A2,Max,mid,120
,,,,,,,,row_A4,Max,mid,120
-0.9481325,0.2534025,5e-05,7.000000000000001e-05,-0.9486549999999999,0.25624,0.00015749999999999998,0.0001675,row_A3,Pete,mid,120
-1.348675,0.24525,4.25e-05,9.25e-05,-1.3236925,0.25232750000000004,0.00088,0.0005775,row_A1,Pete,mid,120
-0.3460575,0.2575825,0.00014250000000000002,6.500000000000001e-05,-0.37102250000000003,0.263435,0.00017,0.00020999999999999998,row_A6,Pete,mid,120
-0.5452925,0.2535925,8e-05,8.75e-05,-0.56136,0.26080000000000003,0.000225,0.0001775,row_A5,Pete,mid,120
-1.1510325000000001,0.245585,0.0001225,0.0001575,-1.1480325,0.2549,0.00021,0.0002675,row_A2,Pete,mid,120
-0.74675,0.2584875,0.000155,5e-05,-0.7501325,0.261985,9.5e-05,9.25e-05,row_A4,Pete,mid,120
-0.941435,0.23686749999999998,3.7500000000000003e-05,1.7500000000000002e-05,-0.9412125,0.24339500000000003,0.00011749999999999998,0.00010749999999999998,row_A3,Susan,high,120
-1.340675,0.23647500000000002,8.250000000000001e-05,9.500000000000002e-05,-1.3197325000000002,0.23417500000000002,0.0041175000000000005,0.0038975000000000004,row_A1,Susan,high,120
-0.3328275,0.23443999999999998,3.5e-05,6.25e-05,-0.3234475,0.22193,0.0009675,0.0006850000000000001,row_A6,Susan,high,120
-0.5370149999999999,0.23740499999999998,2.25e-05,2.75e-05,-0.5195375,0.24860749999999998,0.00029,0.00017250000000000002,row_A5,Susan,high,120
-1.1383175,0.23716500000000001,4.75e-05,4.25e-05,-1.13487,0.24011500000000002,0.000225,0.0001625,row_A2,Susan,high,120
-0.733825,0.23839749999999998,0.0005250000000000001,0.0001325,-0.72942,0.25025000000000003,0.0005650000000000001,0.00033,row_A4,Susan,high,120
-0.9112075,0.2103175,5.5e-05,2.7500000000000004e-05,-0.9306725,0.23130499999999998,0.00021500000000000002,0.0001525,row_A3,Davide,high,120
-1.33358,0.2365175,4.2499999999999996e-05,4.25e-05,-1.26341,0.1812475,0.00198,0.0012850000000000001,row_A1,Davide,high,120
-0.3338875,0.2372125,5.5e-05,4e-05,-0.35290249999999995,0.2633625,0.0009824999999999999,0.00047999999999999996,row_A6,Davide,high,120
-0.9497475000000001,0.20775500000000002,0.0,0.0,-0.5447025,0.24599750000000004,0.00025499999999999996,0.0001875,row_A5,Davide,high,120
-1.1367075,0.23328500000000002,0.0002075,0.00013000000000000002,-1.1221700000000001,0.2118225,0.000865,0.00065,row_A2,Davide,high,120
-0.814846,0.14411000000000002,0.0,0.0,-0.730024,0.24040999999999996,0.00017399999999999997,9e-05,row_A4,Davide,high,120
,,,,,,,,row_A3,Joe,high,120
,,,,,,,,row_A1,Joe,high,120
,,,,,,,,row_A6,Joe,high,120
,,,,,,,,row_A5,Joe,high,120
,,,,,,,,row_A2,Joe,high,120
,,,,,,,,row_A4,Joe,high,120
